1741914633.0137,2025-03-13 18:10:33.013,5,false,450.0,4348.718,4584.615,4151.282,4061.538,4100.513
1741914633.0214,2025-03-13 18:10:33.021,6,false,288.0,4338.462,4619.487,4159.487,4085.641,4108.718
1741914633.0294,2025-03-13 18:10:33.029,7,false,450.0,4325.128,4613.333,4169.744,4104.103,4121.026
1741914633.0372,2025-03-13 18:10:33.037,8,false,450.0,4270.256,4588.718,4140.0,4058.462,4072.821
1741914633.0452,2025-03-13 18:10:33.045,9,false,1023.0,4211.795,4592.821,4113.846,4016.923,4021.538
1741914633.053,2025-03-13 18:10:33.053,10,false,450.0,4178.974,4609.231,4106.667,4008.718,4006.154
1741914633.0609,2025-03-13 18:10:33.060,11,false,1023.0,4154.359,4594.872,4091.282,3996.923,3988.718
1741914633.0687,2025-03-13 18:10:33.068,12,false,450.0,4123.59,4562.051,4086.154,3968.718,3946.154
1741914633.0767,2025-03-13 18:10:33.076,13,false,450.0,4055.897,4537.436,4071.282,3917.949,3880.0
1741914633.0845,2025-03-13 18:10:33.084,14,false,450.0,3956.41,4500.513,4026.154,3852.308,3807.692
1741914633.0925,2025-03-13 18:10:33.092,15,false,1023.0,3851.795,4449.231,3986.667,3796.41,3737.436
1741914633.1002,2025-03-13 18:10:33.100,16,false,0.0,3748.205,4449.231,3954.359,3745.128,3657.949
1741914633.1082,2025-03-13 18:10:33.108,17,false,0.0,3676.923,4488.205,3908.205,3692.821,3584.103
1741914633.116,2025-03-13 18:10:33.116,18,false,0.0,3666.667,4473.846,3837.949,3678.462,3554.359
1741914633.124,2025-03-13 18:10:33.124,19,false,0.0,3700.513,4453.333,3786.667,3710.256,3566.667
1741914633.1318,2025-03-13 18:10:33.131,20,false,0.0,3719.487,4510.769,3797.949,3737.436,3586.154
1741914633.1395,2025-03-13 18:10:33.139,21,false,0.0,3704.103,4535.385,3828.205,3749.231,3589.231
1741914633.1473,2025-03-13 18:10:33.147,22,false,0.0,3693.846,4473.846,3806.154,3756.41,3584.103
1741914633.1553,2025-03-13 18:10:33.155,23,false,0.0,3702.564,4459.487,3765.641,3746.154,3578.974
1741914633.1631,2025-03-13 18:10:33.163,24,false,0.0,3676.923,4521.026,3776.41,3723.59,3562.564
1741914633.1709,2025-03-13 18:10:33.170,25,false,0.0,3625.128,4504.615,3791.282,3718.974,3542.051
1741914633.1786,2025-03-13 18:10:33.178,26,false,0.0,3607.692,4455.385,3762.051,3712.308,3522.564
1741914633.1866,2025-03-13 18:10:33.186,27,false,0.0,3602.564,4488.205,3749.744,3690.256,3498.974
1741914633.1946,2025-03-13 18:10:33.194,28,false,0.0,3582.051,4498.462,3760.0,3686.667,3483.077
1741914633.2026,2025-03-13 18:10:33.202,29,false,0.0,3570.256,4441.026,3729.744,3692.308,3474.359
